SEN,CMID,NAME,BASE,FLEET,SEAT,HIREDATE,RTRDATE
689,1833,"KILBACK, Candace",BOS,320,CA,8/26/2005,1/18/2035
690,2754,"HOEGER, Ella",MCO,320,CA,8/26/2005,5/12/2043
691,3662,"O'KEEFE, Cathrine",MCO,320,CA,8/27/2005,10/17/2044
692,3234,"CONROY, Gloria",JFK,320,CA,8/27/2005,12/22/2036
693,3339,"KONOPELSKI, Ashly",JFK,320,CA,8/30/2005,4/16/2055
694,3494,"LUETTGEN, Judah",BOS,220,CA,9/3/2005,2/8/2036
695,3170,"ROSENBAUM, Cicero",JFK,320,CA,9/5/2005,6/15/2039
696,1092,"ULLRICH, Ottis",JFK,220,FO,9/5/2005,10/18/2062
697,2922,"PFEFFER, Rhiannon",BOS,320,CA,9/6/2005,10/14/2065
698,3475,"BEDNAR-MOORE, Gene",JFK,220,CA,9/7/2005,7/6/2046
699,1889,"HOWELL, Myron",BOS,220,CA,9/7/2005,2/22/2041
700,2633,"MUELLER, Crystal",MCO,320,FO,9/8/2005,10/23/2031
701,1398,"LITTLE, Christopher",JFK,220,FO,9/9/2005,10/23/2059
702,1540,"MARQUARDT, Ulices",JFK,320,CA,9/9/2005,3/9/2031
703,1206,"BEIER, Brandon",BOS,320,CA,9/10/2005,8/23/2043
704,1051,"COLE, Mario",JFK,320,CA,9/10/2005,11/16/2030
705,2315,"FUNK, Horace",JFK,320,CA,9/10/2005,2/15/2033
706,1073,"WISOKY, Jazmyn",BOS,320,CA,9/13/2005,12/11/2047
707,3807,"WALKER, Leann",JFK,320,CA,9/14/2005,9/13/2047
708,3741,"GRIMES, Jeffery",JFK,320,CA,9/15/2005,7/27/2036
709,2945,"FUNK, Lamont",MCO,320,CA,9/16/2005,8/25/2030
710,1887,"STANTON, Leola",JFK,320,CA,9/16/2005,8/26/2034
711,1134,"FARRELL, Jason",JFK,320,FO,9/16/2005,10/14/2048
712,3964,"KIEHN, Tami",JFK,320,CA,9/18/2005,4/25/2055
713,1888,"DOOLEY, Olaf",JFK,220,CA,9/18/2005,6/11/2045
714,1415,"CONNELLY, Reed",JFK,320,CA,9/18/2005,1/20/2033
715,2817,"BEDNAR, Johathan",BOS,320,CA,9/18/2005,10/28/2060
716,2367,"HACKETT, Ignacio",BOS,320,CA,9/18/2005,1/6/2043
717,1131,"DUBUQUE, Sheryl",JFK,320,CA,9/18/2005,1/19/2041
718,1624,"HAMMES, Werner",JFK,320,FO,9/19/2005,3/19/2029
719,2711,"STAMM, Shayne",MCO,320,CA,9/19/2005,7/4/2040
720,3638,"BAYER, Manley",JFK,320,CA,9/19/2005,12/21/2048
721,1168,"RUECKER, Debbie",BOS,320,CA,9/19/2005,10/24/2040
722,3803,"DONNELLY, Kip",JFK,320,CA,9/21/2005,7/17/2034
723,2802,"BLICK, Denise",BOS,320,CA,9/23/2005,10/18/2050
724,2693,"MEDHURST, Kellie",JFK,320,CA,9/24/2005,5/20/2027
725,3244,"SKILES, Christian",JFK,220,CA,9/24/2005,6/13/2046
726,2669,"OBERBRUNNER, Margaret",BOS,220,CA,9/24/2005,12/27/2043
727,3359,"TORPHY, Maida",BOS,320,CA,9/26/2005,3/7/2031
728,3007,"ROOB, Harriet",JFK,320,FO,9/27/2005,11/30/2053
729,2890,"KUHIC, Estelle",BOS,220,CA,9/27/2005,12/3/2032
730,3083,"SCHULIST, Pauline",JFK,220,FO,9/28/2005,6/26/2058
731,2234,"HOWELL, Reinhold",BOS,320,CA,9/28/2005,1/17/2050
732,3462,"RAU, Kristen",JFK,320,CA,9/30/2005,4/12/2056
733,3035,"LANGOSH, Ethel",BOS,220,CA,9/30/2005,5/20/2044
734,3826,"SCHOWALTER, Trisha",JFK,320,CA,10/1/2005,10/12/2034
735,2138,"HELLER, Neal",JFK,320,FO,10/2/2005,3/15/2055
736,1927,"GERHOLD, Holly",JFK,220,CA,10/6/2005,5/2/2036
737,2131,"BRAKUS, Ephraim",JFK,220,CA,10/7/2005,10/26/2039
738,3546,"HELLER, Macy",JFK,320,CA,10/9/2005,12/3/2039
739,2917,"MONAHAN, Teresa",JFK,320,CA,10/11/2005,12/18/2035
740,3421,"NOLAN, Laila",BOS,320,CA,10/12/2005,10/5/2046
741,2333,"JACOBSON, Akeem",JFK,320,CA,10/14/2005,6/2/2037
742,1162,"DIETRICH, Jerry",BOS,320,CA,10/16/2005,10/12/2034
743,1257,"PFEFFER, Conor",BOS,320,CA,10/18/2005,5/1/2032
744,1446,"GLEASON, Rodrick",JFK,320,CA,10/18/2005,3/14/2040
745,2564,"POLLICH, Michael",MCO,320,CA,10/18/2005,11/17/2036
746,2746,"BREKKE, Nola",JFK,320,CA,10/23/2005,7/20/2029
747,1231,"ZEMLAK, Sharon",BOS,320,CA,10/23/2005,7/8/2043
748,1152,"LEFFLER, Virgil",BOS,220,CA,10/23/2005,6/15/2054
749,3472,"CORWIN, Sheila",BOS,320,CA,10/23/2005,11/25/2049
750,3841,"FARRELL, Jenna",JFK,320,CA,10/24/2005,7/12/2037
751,2493,"BOGAN, Shelley",BOS,320,CA,10/27/2005,2/3/2042
752,1147,"WISOKY, Rosa",JFK,320,CA,10/27/2005,11/25/2056
753,3538,"KLOCKO, Kristine",BOS,220,CA,10/30/2005,9/8/2046
754,1770,"YOST, Xzavier",JFK,320,CA,10/30/2005,5/9/2051
755,3127,"NICOLAS, Tressa",JFK,320,CA,10/30/2005,8/7/2053
756,2605,"RUNTE, Lyle",MCO,220,CA,10/31/2005,12/21/2047
757,1337,"HAMILL, Arnulfo",BOS,320,CA,10/31/2005,7/22/2038
758,2636,"RITCHIE, Billy",JFK,320,CA,10/31/2005,7/21/2043
759,2938,"FRITSCH, Dave",JFK,220,CA,11/1/2005,9/13/2034
760,1085,"WIZA, Grady",JFK,320,FO,11/3/2005,12/31/2055
761,3941,"KIEHN, Ronnie",JFK,220,CA,11/4/2005,9/23/2056
762,2797,"CASPER, Austen",JFK,320,CA,11/4/2005,4/3/2044
763,2596,"RIPPIN, Patsy",JFK,320,FO,11/5/2005,7/7/2046
764,1590,"HAMILL, Susana",JFK,320,CA,11/5/2005,1/28/2047
765,1261,"MAYERT, Zion",JFK,320,CA,11/6/2005,5/15/2044
766,3358,"HODKIEWICZ, Darwin",BOS,320,CA,11/8/2005,1/31/2052
767,1936,"HAHN, Carla",JFK,320,FO,11/9/2005,11/2/2052
768,2771,"REICHERT, Dewey",JFK,220,CA,11/9/2005,1/19/2036
769,3106,"KING, Darrin",BOS,320,CA,11/11/2005,6/7/2053
770,3065,"PFANNERSTILL, Shane",BOS,320,CA,11/12/2005,8/5/2058
771,1220,"BEAHAN, Rosalia",JFK,320,FO,11/15/2005,6/2/2049
772,1075,"JAKUBOWSKI, Wanda",JFK,320,CA,11/15/2005,2/16/2044
773,2803,"UPTON, Anne",JFK,320,CA,11/15/2005,5/28/2030
774,1196,"MOEN, Bo",JFK,320,CA,11/15/2005,5/18/2038
775,2829,"HILLS-JAST, Torey",BOS,320,CA,11/15/2005,3/2/2053
776,2193,"VANDERVORT, Megan",JFK,220,CA,11/16/2005,4/5/2045
777,3160,"POLLICH, Karlie",JFK,320,CA,11/16/2005,11/12/2062
778,2944,"HICKLE-CASSIN, Larry",JFK,320,CA,11/17/2005,4/17/2046
779,2109,"RODRIGUEZ, Erica",BOS,320,CA,11/18/2005,11/29/2039
780,3801,"GUTMANN, Maynard",JFK,220,CA,11/18/2005,3/14/2048
781,2687,"RYAN, Allison",JFK,220,FO,11/19/2005,8/24/2059
782,1145,"RUNOLFSSON-SENGER, Amy",JFK,320,CA,11/21/2005,12/28/2038
783,1838,"HARVEY-PRICE, Tom",BOS,320,CA,11/21/2005,10/20/2049
784,2821,"SANFORD, Dustin",JFK,320,CA,11/21/2005,6/14/2064
785,3101,"VON, Darrion",BOS,320,CA,11/23/2005,10/17/2039
786,1731,"DAVIS, Linda",JFK,320,CA,11/24/2005,10/31/2049
787,2720,"FISHER, Melissa",JFK,320,CA,11/24/2005,1/6/2027
788,3605,"HUDSON, Juana",BOS,320,CA,11/26/2005,6/11/2048
789,3525,"GISLASON, Jenna",JFK,320,FO,11/26/2005,6/27/2038
790,2860,"MILLS, Dale",JFK,320,CA,11/27/2005,2/27/2028
791,2094,"SANFORD-RITCHIE, Josefina",JFK,320,CA,11/28/2005,12/1/2038
792,2342,"HAMMES, Vincent",JFK,320,CA,11/28/2005,5/11/2035
793,3330,"O'CONNELL, Estelle",MCO,320,CA,11/28/2005,12/28/2063
794,3000,"HAGENES, Homer",BOS,320,CA,11/28/2005,8/15/2035
795,2604,"WINDLER, Sonja",BOS,320,CA,11/30/2005,1/5/2043
796,1464,"TORPHY, Freddie",JFK,320,FO,11/30/2005,1/9/2049
797,2843,"LEANNON, Roma",JFK,320,CA,11/30/2005,12/8/2036
798,1808,"JERDE, Blanche",JFK,320,CA,12/1/2005,11/26/2033
799,2387,"JACOBI, Tessie",JFK,320,CA,12/1/2005,2/11/2030
800,3523,"KSHLERIN, Corey",BOS,320,CA,12/3/2005,1/29/2038
801,1445,"CORMIER, Nella",JFK,320,CA,12/4/2005,4/30/2028
802,1052,"YOST, Collin",JFK,320,CA,12/4/2005,9/10/2030
803,3924,"HEGMANN, Kristin",BOS,320,CA,12/5/2005,11/14/2046
804,1366,"LOWE, Nicholaus",JFK,320,CA,12/6/2005,12/26/2052
805,1934,"HARTMANN, Bruce",BOS,320,CA,12/6/2005,11/26/2051
806,3387,"HAGENES, Phillip",MCO,320,CA,12/6/2005,4/24/2026
807,3584,"RAYNOR, Ernest",JFK,320,CA,12/7/2005,7/11/2037
808,1182,"MULLER, Boyd",JFK,320,CA,12/10/2005,9/13/2059
809,2856,"WUCKERT, William",JFK,220,CA,12/11/2005,2/28/2047
810,1973,"HAMILL, Rolando",BOS,320,CA,12/11/2005,12/3/2032
811,3444,"HAGENES, Kristen",JFK,320,CA,12/11/2005,6/11/2039
812,3111,"CONROY, Drew",JFK,320,CA,12/12/2005,10/30/2042
813,3487,"SCHMIDT, Flora",BOS,220,CA,12/13/2005,4/14/2036
814,1684,"WISOZK, Phyllis",BOS,220,CA,12/13/2005,9/2/2029
815,1465,"RUNTE, Marilyn",BOS,320,CA,12/14/2005,1/29/2027
816,3739,"SCHAEFER, Rey",MCO,320,CA,12/15/2005,3/15/2047
817,3534,"TORPHY, Kurt",JFK,320,CA,12/17/2005,4/22/2045
818,1354,"ROOB, Jordan",JFK,320,CA,12/17/2005,9/8/2027
819,3251,"O'KON, Larry",JFK,320,CA,12/18/2005,6/21/2032
820,1688,"SENGER, Ana",JFK,320,CA,12/19/2005,3/12/2048
821,2696,"ZBONCAK, Dolly",JFK,320,CA,12/20/2005,10/13/2028
822,3619,"TREMBLAY, Urban",BOS,320,CA,12/20/2005,2/13/2040
823,1248,"BATZ, Macey",BOS,320,CA,12/22/2005,10/15/2046
824,3091,"HANE, Mario",JFK,320,FO,12/22/2005,2/22/2040
825,2650,"BODE, Candace",MCO,320,CA,12/23/2005,3/9/2038
826,2061,"WILLMS, Norma",JFK,320,CA,12/23/2005,8/25/2040
827,3090,"GOODWIN, Frederick",JFK,220,CA,12/25/2005,5/21/2053
828,2362,"BOYLE, Steven",JFK,320,CA,12/26/2005,5/31/2033
829,3138,"CORKERY, Sergio",BOS,320,CA,12/27/2005,11/3/2042
830,1810,"SCHUMM, Darrell",BOS,320,CA,12/27/2005,1/15/2038
831,2586,"SIPES, Myah",BOS,220,CA,12/29/2005,6/2/2051
832,3647,"CRUICKSHANK, Malcolm",MCO,220,CA,12/30/2005,1/21/2053
833,2533,"BREITENBERG, Rene",MCO,320,CA,12/30/2005,3/23/2037
834,2939,"ANKUNDING, Lorraine",JFK,320,CA,12/30/2005,2/14/2032
835,2895,"MORAR, Hilda",JFK,220,CA,12/31/2005,6/22/2046
836,1266,"BLICK, Arlene",BOS,320,CA,1/1/2006,1/19/2055
837,3712,"PAGAC, Linda",JFK,320,CA,1/3/2006,7/28/2038
838,1982,"BOYLE, Nathen",JFK,320,CA,1/3/2006,4/8/2038
839,1693,"HERMAN, Willis",BOS,220,CA,1/4/2006,12/28/2051
840,2573,"LEUSCHKE, Pamela",JFK,320,CA,1/4/2006,8/27/2038
841,3011,"GUTKOWSKI, Kyleigh",JFK,220,CA,1/4/2006,9/10/2053
842,2928,"KULAS, Janie",JFK,320,CA,1/5/2006,10/17/2027
843,3501,"RYAN, Martha",JFK,320,CA,1/6/2006,4/28/2045
844,2168,"BERNHARD, Erna",BOS,320,CA,1/9/2006,2/7/2028
845,3297,"BODE, Dorothy",JFK,320,CA,1/9/2006,8/24/2055
846,3404,"KEMMER, Carolyn",BOS,320,CA,1/10/2006,4/16/2038
847,2794,"STANTON, Jammie",BOS,220,CA,1/12/2006,3/20/2061
848,1359,"REMPEL, Carolyn",JFK,220,CA,1/15/2006,2/22/2044
849,2481,"ROHAN-O'HARA, Chelsea",JFK,320,CA,1/16/2006,7/28/2034
850,2082,"O'CONNELL, Irving",BOS,320,FO,1/18/2006,12/22/2036
851,2459,"LOCKMAN, Marty",MCO,320,CA,1/18/2006,3/18/2045
852,1448,"MORISSETTE, Sally",BOS,320,FO,1/19/2006,3/15/2031
853,2356,"DECKOW, Barrett",JFK,320,FO,1/22/2006,11/12/2049
854,3340,"CUMMERATA, Jeffery",BOS,320,CA,1/25/2006,8/29/2048
855,1842,"WILLIAMSON, Wade",MCO,320,CA,1/25/2006,12/20/2033
856,2083,"COLLIER, Casimir",JFK,320,CA,1/26/2006,3/1/2039
857,2124,"MOEN, David",JFK,320,CA,1/26/2006,5/21/2048
858,1418,"VON, Audrey",JFK,320,CA,1/26/2006,5/13/2037
859,1105,"ZEMLAK, Gerda",MCO,320,CA,1/27/2006,3/19/2028
860,2656,"QUIGLEY-SHANAHAN, Donnie",JFK,320,CA,1/28/2006,3/9/2035
861,2644,"SMITH, Moises",JFK,320,CA,1/28/2006,10/25/2033
862,2705,"GUSIKOWSKI, Horace",MCO,320,CA,1/29/2006,4/26/2032
863,3720,"WILL-BECHTELAR, Jesse",JFK,320,CA,1/30/2006,1/18/2051
864,2385,"ROOB, Roberta",MCO,320,CA,1/31/2006,6/29/2038
865,2357,"BERGSTROM, Warren",JFK,320,CA,2/3/2006,11/25/2042
866,3981,"GOYETTE, Kade",BOS,220,FO,2/3/2006,1/12/2049
867,3825,"SATTERFIELD, Kiera",BOS,320,CA,2/4/2006,6/2/2031
868,3810,"HILPERT, Ervin",JFK,320,CA,2/5/2006,1/4/2039
869,1672,"KASSULKE, Allen",BOS,320,CA,2/6/2006,11/7/2062
870,1500,"KOELPIN, Dianne",JFK,320,CA,2/6/2006,10/20/2039
871,1539,"NITZSCHE, Chasity",JFK,320,CA,2/7/2006,9/17/2034
872,1555,"REMPEL, Derrick",MCO,320,CA,2/9/2006,1/21/2046
873,3940,"SMITH, Lamar",JFK,320,FO,2/11/2006,3/21/2057
874,2185,"CARTWRIGHT, Lorena",JFK,320,CA,2/11/2006,4/27/2058
875,2791,"HINTZ, Ian",JFK,220,CA,2/12/2006,9/14/2055
876,2317,"D'AMORE, Theodora",BOS,320,CA,2/13/2006,3/29/2031
877,2777,"SANFORD, Gene",JFK,320,CA,2/14/2006,1/5/2028
878,3380,"TORP, Adele",JFK,320,FO,2/17/2006,9/26/2031
879,3783,"DENESIK, Nona",JFK,320,CA,2/18/2006,6/29/2053
880,1025,"O'REILLY, Alexzander",JFK,320,CA,2/19/2006,7/16/2041
881,2587,"KUVALIS, Dwight",JFK,320,CA,2/19/2006,10/7/2039
882,3176,"TERRY-YOST, Todd",JFK,220,FO,2/19/2006,1/28/2028
883,1276,"MAYER, Laurie",JFK,320,FO,2/20/2006,8/21/2046
884,3699,"KLOCKO, Monty",JFK,320,CA,2/22/2006,3/5/2026
885,2599,"NITZSCHE, Danika",JFK,220,FO,2/23/2006,1/1/2037
886,3268,"SAUER, Alejandrin",JFK,320,CA,2/23/2006,8/28/2044
887,2237,"UPTON, Cleo",BOS,320,CA,2/24/2006,2/22/2033
888,1920,"JACOBI, Margie",BOS,220,CA,2/25/2006,5/29/2035
889,1901,"WILLIAMSON, Eda",BOS,320,CA,2/26/2006,11/11/2030
890,3984,"CASPER, Brice",JFK,320,CA,2/27/2006,5/7/2045
891,1397,"KULAS, Rosella",JFK,220,CA,3/3/2006,12/5/2041
892,1720,"KILBACK, Josiane",JFK,320,CA,3/3/2006,12/9/2044
893,1856,"METZ, Josephine",JFK,220,FO,3/4/2006,4/12/2041
894,3232,"LOCKMAN, Dalton",JFK,320,CA,3/4/2006,5/25/2028
895,2084,"WUCKERT, Randy",BOS,220,CA,3/5/2006,12/16/2039
896,2672,"RIPPIN, Trystan",JFK,320,CA,3/5/2006,1/9/2036
897,1952,"HARTMANN, Cleta",MCO,320,CA,3/10/2006,12/15/2033
898,2229,"WYMAN, Terrance",JFK,320,FO,3/13/2006,6/23/2033
899,3849,"HEATHCOTE, Taryn",BOS,320,CA,3/17/2006,5/14/2034
900,1633,"BLANDA, Angelita",BOS,320,CA,3/17/2006,3/2/2038
901,2191,"SMITH, Belle",JFK,320,FO,3/17/2006,5/21/2027
902,1121,"ANKUNDING, Name",BOS,320,FO,3/18/2006,1/26/2027
903,1452,"WIEGAND, Ciara",MCO,320,CA,3/19/2006,11/8/2062
904,1295,"LUBOWITZ, Mireille",JFK,220,CA,3/19/2006,3/20/2049
905,2057,"DIBBERT, Luis",MCO,320,FO,3/20/2006,5/11/2030
906,3596,"JOHNSON, Walter",JFK,320,CA,3/22/2006,12/26/2052
907,1776,"RUNOLFSDOTTIR, Melba",JFK,320,CA,3/24/2006,4/16/2030
908,3506,"MACGYVER, Rebecca",JFK,320,CA,3/24/2006,6/14/2034
909,1897,"ZIEMANN, Kristi",MCO,320,CA,3/24/2006,8/27/2044
910,3028,"HAMMES, Stephany",JFK,220,FO,3/24/2006,11/11/2043
911,3227,"JOHNSON, Timmy",JFK,220,FO,3/25/2006,4/1/2040
912,2607,"VANDERVORT, Katrina",JFK,320,CA,3/26/2006,2/14/2030
913,2269,"WALTER, Rolando",BOS,320,CA,3/26/2006,9/3/2047
914,3332,"ZIEMANN, Harry",BOS,320,FO,3/27/2006,2/15/2042
915,2671,"BROWN, Tracy",BOS,320,CA,3/28/2006,10/9/2055
916,2434,"STREICH, Alena",JFK,320,CA,3/29/2006,1/20/2033
917,2728,"PFEFFER, Timothy",JFK,220,CA,3/29/2006,9/26/2048
918,3897,"STANTON, Virginia",BOS,320,CA,3/29/2006,3/4/2041
919,1709,"WARD, Valerie",BOS,320,CA,3/29/2006,5/16/2053
920,1053,"LESCH, Percival",JFK,320,CA,3/29/2006,2/21/2037
921,3663,"PROSACCO, Jena",BOS,220,CA,3/30/2006,8/12/2064
922,2595,"SWIFT-MURAZIK, Andre",MCO,220,CA,3/30/2006,6/13/2047
923,2760,"WAELCHI, Kendrick",JFK,320,CA,3/31/2006,10/18/2029
924,2638,"HILPERT, Loy",JFK,320,CA,4/1/2006,6/12/2034
925,2995,"ZEMLAK-NOLAN, Magdalena",BOS,320,CA,4/3/2006,9/20/2033
926,3266,"STRACKE, Lucy",BOS,220,CA,4/4/2006,4/9/2034
927,1918,"FAHEY, Esther",BOS,320,CA,4/16/2006,11/30/2032
928,2918,"LEBSACK, Estell",JFK,320,CA,4/16/2006,4/14/2047
929,3601,"OSINSKI, Judson",BOS,220,CA,4/16/2006,6/12/2039
930,3009,"WINTHEISER, Giuseppe",BOS,220,CA,4/16/2006,2/5/2051
931,3850,"SCHAEFER, Luis",JFK,320,CA,4/18/2006,12/29/2042
932,2510,"LUETTGEN, Scottie",MCO,320,CA,4/19/2006,4/12/2049
933,1917,"LARSON, Abe",BOS,220,CA,4/21/2006,6/16/2037
934,1080,"FAHEY, Russell",JFK,220,CA,4/21/2006,8/23/2032
935,3205,"BARTON, Daryl",BOS,320,CA,4/24/2006,2/2/2038
936,3389,"KREIGER, Van",JFK,320,CA,4/24/2006,7/30/2028
937,3478,"WEIMANN, Alvin",JFK,320,CA,4/24/2006,5/31/2040
938,1238,"MANTE, Celia",JFK,320,FO,4/25/2006,5/16/2048
939,1297,"TURNER, Joana",JFK,220,CA,4/27/2006,5/28/2041
940,1754,"O'HARA, Shawn",BOS,220,CA,4/29/2006,6/7/2041
941,2850,"GRANT, Ryan",JFK,320,CA,4/29/2006,6/7/2030
942,1602,"STOLTENBERG, Derek",BOS,320,CA,4/30/2006,4/25/2043
943,3966,"YUNDT, Dario",BOS,320,FO,5/8/2006,5/17/2032
944,3724,"BINS, Ramona",JFK,220,CA,5/9/2006,5/10/2054
945,1618,"MARQUARDT, Carleton",JFK,320,CA,5/12/2006,2/2/2030
946,3052,"KIRLIN, Sigurd",JFK,220,CA,5/15/2006,10/18/2047
947,1827,"TURCOTTE, Torrance",BOS,320,CA,5/20/2006,8/29/2047
948,2031,"FRAMI, Walter",JFK,320,FO,5/22/2006,12/20/2052
949,2099,"SATTERFIELD, Eduardo",BOS,220,CA,5/22/2006,8/29/2049
950,3331,"LEANNON, Brandi",BOS,320,CA,5/23/2006,8/12/2052
951,2690,"SAUER, Kaitlin",JFK,220,CA,5/27/2006,1/28/2053
952,3182,"CHRISTIANSEN, Marc",BOS,320,CA,5/30/2006,3/2/2057
953,1037,"POLLICH, Lindsay",MCO,220,CA,5/30/2006,2/24/2038
954,3840,"CRIST, Libby",JFK,220,FO,6/8/2006,5/10/2045
955,1288,"BALISTRERI, Denis",BOS,320,CA,6/11/2006,4/21/2036
956,1342,"WARD, Kari",MCO,220,CA,6/18/2006,7/28/2061
957,2532,"TURNER, Orlando",BOS,320,CA,6/18/2006,2/3/2041
958,3179,"LEFFLER, Josh",JFK,220,CA,6/21/2006,12/25/2037
959,3269,"METZ, Shirley",JFK,320,CA,6/27/2006,10/22/2046
960,3288,"RIPPIN, Christie",JFK,320,CA,7/4/2006,12/25/2029
961,2953,"BASHIRIAN, Sergio",BOS,220,CA,7/7/2006,9/1/2036
962,1946,"HESSEL, Mae",BOS,320,CA,7/8/2006,3/20/2045
963,1144,"HARTMANN-MAYERT, Eleanore",JFK,320,CA,7/9/2006,3/12/2037
964,3353,"BASHIRIAN, Bennie",JFK,320,CA,7/11/2006,8/25/2029
965,1412,"LUETTGEN, Leola",BOS,320,CA,7/13/2006,11/13/2040
966,1477,"LABADIE, Darrin",BOS,320,CA,7/14/2006,10/4/2030
967,3329,"DICKI, Titus",BOS,320,CA,7/16/2006,4/9/2058
968,3646,"CHRISTIANSEN-JONES, Pascale",JFK,320,CA,7/17/2006,6/8/2054
969,2461,"WILDERMAN, Howard",JFK,320,CA,7/18/2006,8/16/2046
970,1511,"SKILES, Bruce",JFK,320,CA,7/19/2006,11/4/2036
971,3267,"CARTER, Sheryl",JFK,220,CA,7/19/2006,4/3/2033
972,1514,"DICKI, Lewis",MCO,320,CA,7/23/2006,7/20/2045
973,1598,"AUER, Vena",JFK,320,CA,7/25/2006,6/29/2054
974,3102,"SCHINNER, Florida",JFK,320,CA,7/27/2006,9/4/2036
975,3613,"HOEGER, Steven",MCO,320,CA,7/27/2006,2/2/2046
976,1432,"WALTER, Jack",BOS,220,FO,8/1/2006,11/13/2059
977,1570,"BREKKE-BRUEN, Meredith",JFK,320,CA,8/3/2006,5/19/2034
978,1487,"SMITHAM, Barton",JFK,320,CA,8/5/2006,12/25/2048
979,3929,"WATSICA, Lucienne",JFK,320,FO,8/6/2006,5/30/2044
980,3508,"ULLRICH, Kenna",JFK,320,CA,8/12/2006,3/20/2032
981,3081,"SMITHAM, Henry",BOS,320,CA,8/17/2006,4/9/2041
982,1660,"SCHAMBERGER, Corey",MCO,320,CA,8/25/2006,12/6/2045
983,2216,"CUMMERATA, Dallas",JFK,320,CA,8/30/2006,4/13/2035
984,3174,"EFFERTZ, Nico",JFK,220,CA,8/30/2006,8/6/2040
985,2316,"CORWIN, Vernon",JFK,320,CA,8/30/2006,3/6/2053
986,3957,"HEATHCOTE, Precious",JFK,320,CA,9/2/2006,4/10/2034
987,3502,"SCHOEN, Chance",BOS,220,CA,9/5/2006,6/14/2033
988,2063,"STROSIN, Jaden",BOS,320,FO,9/11/2006,10/2/2058
989,3030,"HILLL, Genesis",JFK,320,CA,9/12/2006,7/1/2039
990,1550,"BARTOLETTI, Joseph",BOS,320,CA,9/12/2006,4/4/2046
991,3867,"MAYER, Dane",JFK,320,CA,9/12/2006,5/10/2042
992,2176,"NADER, Nicolas",JFK,320,CA,9/14/2006,12/24/2033
993,2624,"PAGAC, Vickie",BOS,320,CA,9/16/2006,12/13/2042
994,3578,"HOEGER, Koby",BOS,320,CA,9/20/2006,4/27/2040
995,2071,"LEMKE, Wallace",MCO,320,FO,9/24/2006,5/15/2034
996,1227,"EMARD-BRADTKE, Wilbur",JFK,220,CA,9/30/2006,6/22/2047
997,2418,"SIPES, Israel",JFK,220,CA,10/2/2006,11/7/2044
998,3362,"ZULAUF, Madeline",BOS,320,CA,10/3/2006,8/16/2053
999,2639,"WISOKY, Noel",JFK,320,CA,10/4/2006,11/2/2047
1000,2488,"BAILEY, Gustavo",JFK,220,CA,10/10/2006,6/8/2055
1001,1127,"SENGER, Mable",JFK,320,FO,10/15/2006,10/3/2061
1002,3573,"SCHULTZ, Burdette",JFK,320,CA,10/18/2006,4/6/2034
1003,1279,"MCLAUGHLIN, Adele",JFK,320,CA,10/19/2006,1/12/2055
1004,3521,"VEUM, Anna",BOS,220,CA,10/19/2006,9/4/2048
1005,1223,"WILLMS, Floyd",MCO,320,FO,10/21/2006,5/13/2043
1006,2967,"MAYERT, Easton",JFK,320,CA,10/22/2006,11/8/2044
1007,3023,"SKILES, Remington",BOS,320,CA,10/24/2006,1/4/2041
1008,3717,"SAWAYN, Cary",MCO,320,CA,10/24/2006,3/27/2042
1009,1797,"SCHMIDT, Brain",JFK,320,CA,10/24/2006,3/2/2065
1010,1483,"BALISTRERI, Brandi",MCO,320,CA,10/26/2006,4/5/2040
1011,3701,"JACOBS, Hank",JFK,220,CA,10/27/2006,12/5/2047
1012,1814,"GIBSON, Violet",JFK,320,CA,10/28/2006,6/23/2040
1013,2174,"RUTHERFORD, Nelson",BOS,320,CA,10/29/2006,7/27/2033
1014,2814,"MILLS, Craig",BOS,320,CA,10/29/2006,9/22/2036
1015,1230,"RYAN, Hazle",BOS,320,CA,11/1/2006,5/16/2036
1016,3173,"WUCKERT, Emelie",MCO,220,CA,11/2/2006,3/2/2035
1017,2846,"POUROS, Ericka",BOS,320,CA,11/2/2006,12/3/2028
1018,3184,"FAHEY-ROMAGUERA, Coralie",JFK,320,CA,11/2/2006,10/25/2033
1019,1935,"ROOB, Daphney",BOS,320,CA,11/3/2006,11/15/2046
1020,1072,"RUNTE, Saige",JFK,320,CA,11/3/2006,9/19/2059
1021,1689,"WILLMS, Maggie",BOS,320,FO,11/4/2006,7/6/2055
1022,3846,"BOGAN, Shawna",JFK,320,CA,11/8/2006,4/10/2031
1023,1155,"ARMSTRONG-LABADIE, Amely",JFK,320,CA,11/8/2006,9/17/2031
1024,2114,"CONN, Sarah",JFK,320,CA,11/8/2006,6/29/2032
1025,3281,"JOHNS, Rick",BOS,320,CA,11/9/2006,2/10/2030
1026,1638,"MCGLYNN, Charlene",BOS,320,CA,11/10/2006,2/21/2031
1027,1326,"KONOPELSKI, Aliyah",BOS,320,CA,11/10/2006,1/8/2046
1028,3110,"RUTHERFORD, Sebastian",JFK,320,CA,11/12/2006,10/24/2028
1029,3259,"DONNELLY, Alivia",BOS,320,CA,11/12/2006,4/15/2048
1030,2354,"LANGOSH, Carlee",JFK,320,CA,11/12/2006,8/8/2029
1031,1457,"ORTIZ, Elmer",JFK,320,CA,11/15/2006,9/9/2045
1032,2713,"PFEFFER, Dominic",JFK,320,CA,11/16/2006,9/28/2032
